label,log,package
2,"[  175s] Lmod has detected the following error: The following module(s) are unknown:
[  175s] ""mvapich2""",scalapack_gnu-mvapich2-hpc
2,"[  156s] Lmod has detected the following error: The following module(s) are unknown:
[  156s] ""openmpi""",scalapack_gnu-openmpi3-hpc
2,"[  183s] Lmod has detected the following error: The following module(s) are unknown:
[  183s] ""openmpi""",scalapack_gnu-openmpi4-hpc
2,"[  156s] Lmod has detected the following error: The following module(s) are unknown:
[  156s] ""mvapich2""",scotch_gnu-mvapich2-hpc
2,"[  172s] Lmod has detected the following error: The following module(s) are unknown:
[  172s] ""openmpi""", scotch_gnu-openmpi3-hpc
2,"[   76s] Lmod has detected the following error: The following module(s) are unknown:
[   76s] ""openmpi""",scotch_gnu-openmpi4-hpc
8,"  964s] cpio: gcc-12.2.1+git749/libgcc/libgcc2.c: Cannot stat: No such file or directory
[  964s] cpio: gcc-12.2.1+git749/libgcc/libgcc2.h: Cannot stat: No such file or directory
[  964s] cpio: gcc-12.2.1+git749/libgcc/soft-fp/double.h: Cannot stat: No such file or directory
[  964s] cpio: gcc-12.2.1+git749/libgcc/soft-fp/extenddftf2.c: Cannot stat: No such file or directory
[  964s] cpio: gcc-12.2.1+git749/libgcc/soft-fp/quad.h: Cannot stat: No such file or directory
[  964s] cpio: gcc-12.2.1+git749/obj-riscv64-suse-linux/riscv64-suse-linux/libgcc/: Cannot stat: No such file or directory",sundials_openmpi3
2,"[  226s] Lmod has detected the following error: The following module(s) are unknown:
[  226s] ""netcdf""",trilinos_gnu-mpich-hpc
2,"[  673s] Lmod has detected the following error: The following module(s) are unknown:
[  673s] ""mvapich2""",trilinos_gnu-mvapich2-hpc
2,"[  162s] Lmod has detected the following error: The following module(s) are unknown:
[  162s] ""netcdf""",trilinos_gnu-openmpi2-hpc
2,"[  160s] Lmod has detected the following error: The following module(s) are unknown:
[  160s] ""openmpi""",trilinos_gnu-openmpi3-hpc
2,"[  288s] Lmod has detected the following error: The following module(s) are unknown:
[  288s] ""openmpi""",trilinos_gnu-openmpi4-hpc
4,"[19823s] ../third_party/swiftshader/third_party/llvm-10.0/llvm/lib/Support/Unix/Signals.inc:348:11: error: out-of-line definition of 'CleanupOnSignal' does not match any declaration in namespace 'llvm::sys'
[19823s] void sys::CleanupOnSignal(uintptr_t Context) {",chromium
8,[  748s] touch: cannot touch '_output/bin/prerelease-lifecycle-gen': No such file or directory,kubernetes1.25
8,[10589s] install: cannot stat '_output/local/bin/linux/riscv64/kubeadm': No such file or directory,kubernetes1.26
2,"[116220s] /tmp/cc6dWrXa.ltrans18.ltrans.o: in function `.L0 ':
[116220s] /home/abuild/rpmbuild/BUILD/mvapich2-2.3.7-1/<artificial>:964:(.text+0x398): relocation truncated to fit: R_RISCV_JAL against `.L313'
[116236s] collect2: error: ld returned 1 exit status",mvapich2_standard
5,"[ 1369s] [ 1365.190449][ T6704] Out of memory: Killed process 6704 (ghc) total-vm:1079957976kB, anon-rss:3728192kB, file-rss:0kB, shmem-rss:0kB, UID:399 pgtables:11540kB oom_score_adj:0",ghc-fdo-notify
2,"[  454s] error: Failed build dependencies:
[  454s] 	pkgconfig(camel-1.2) >= 3.48.0 is needed by evolution-3.48.0-1.1.riscv64
[  454s] 	pkgconfig(libebackend-1.2) >= 3.48.0 is needed by evolution-3.48.0-1.1.riscv64
[  454s] 	pkgconfig(libebook-1.2) >= 3.48.0 is needed by evolution-3.48.0-1.1.riscv64
[  454s] 	pkgconfig(libecal-2.0) >= 3.48.0 is needed by evolution-3.48.0-1.1.riscv64
[  454s] 	pkgconfig(libedataserver-1.2) >= 3.48.0 is needed by evolution-3.48.0-1.1.riscv64
[  454s] 	pkgconfig(libedataserverui-1.2) >= 3.48.0 is needed by evolution-3.48.0-1.1.riscv64",evolution
2,"[  184s] error: Failed build dependencies:
[  184s] 	pkgconfig(camel-1.2) >= 3.48.0 is needed by evolution-ews-3.48.0-1.1.riscv64
[  184s] 	pkgconfig(evolution-calendar-3.0) >= 3.48.0 is needed by evolution-ews-3.48.0-1.1.riscv64
[  184s] 	pkgconfig(evolution-data-server-1.2) >= 3.48.0 is needed by evolution-ews-3.48.0-1.1.riscv64",evolution-ews
2,"[  234s] meson.build:79:2: ERROR: Dependency ""mutter-clutter-11"" not found, tried ",gpaste
4,"[ 1557s] libpff_local_descriptors_tree.h:105:6: error: unknown type name 'libfdata_tree_node_t'; did you mean 'libcdata_tree_node_t'?
[ 1557s]   105 |      libfdata_tree_node_t **leaf_local_descriptors_tree_node,",libpff
8,plug.in/r3d/glx/backend.h:32:10: fatal error: GL/gl.h: No such file or directory,lsp-plugins
3,"[  299s] tests/test_ypy_yjs.py:66: RuntimeError
[  299s] =========================== short test summary info ============================
[  299s] FAILED tests/test_ypy_yjs.py::test_ypy_yjs_0[0] - asyncio.exceptions.TimeoutE...
[  299s] FAILED tests/test_ypy_yjs.py::test_ypy_yjs_1[1] - RuntimeError: Timeout waiti...",python-ypy-websocket
4,[ 6573s] /home/abuild/rpmbuild/BUILD/rocksdb-8.0.0/db/c.cc:1466:59: warning: argument 1 value '18446744073709551615' exceeds maximum object size 9223372036854775807 [-Walloc-size-larger-than=],rocksdb
4,"[ 3872s] /home/abuild/rpmbuild/BUILD/webkitgtk-2.40.0/Source/JavaScriptCore/b3/B3Validate.cpp:455:43: error: 'toB3Type' was not declared in this scope
[ 3872s]   455 |                 VALIDATE(value->type() == toB3Type(Wasm::simdScalarType(value->asSIMDValue()->simdLane())), (""At "", *value));",webkit2gtk3_gtk3
4,"[ 5907s] /home/abuild/rpmbuild/BUILD/webkitgtk-2.40.0/Source/JavaScriptCore/b3/B3Validate.cpp:455:43: error: 'toB3Type' was not declared in this scope
[ 5907s]   455 |                 VALIDATE(value->type() == toB3Type(Wasm::simdScalarType(value->asSIMDValue()->simdLane())), (""At "", *value));",webkit2gtk3_gtk3-soup2
4,"[11802s] /home/abuild/rpmbuild/BUILD/webkitgtk-2.40.0/Source/JavaScriptCore/b3/B3Validate.cpp:455:43: error: 'toB3Type' was not declared in this scope
[11802s]   455 |                 VALIDATE(value->type() == toB3Type(Wasm::simdScalarType(value->asSIMDValue()->simdLane())), (""At "", *value));",webkit2gtk3_gtk4
5,"[ 6722s] [ 6715.118206][T23504] Out of memory: Killed process 23330 (Setup) total-vm:1080719312kB, anon-rss:4751516kB, file-rss:0kB, shmem-rss:0kB, UID:399 pgtables:13324kB oom_score_adj:0",git-annex
4,"[13920s] /home/abuild/rpmbuild/BUILD/blender-3.5.0/intern/cycles/device/cuda/device_impl.cpp:520:25: error: cast from 'void*' to 'CUdeviceptr' {aka 'unsigned int'} loses precision [-fpermissive]
[13920s]   520 |   cuda_assert(cuMemFree((CUdeviceptr)device_pointer));",blender
5,"[ 3194s] ocamlopt.opt got signal and exited
[ 3194s] Error: Native compiler exited with status 2 (in case of stack overflow,
[ 3194s] increasing stack size (typically with ""ulimit -s"") often helps)",coq
4,[   57s] gcc: error: macro name missing after '-D',crash-trace
2,"[  228s] error: failed to run custom build command for `mozjpeg-sys v1.0.3`
[  228s]   thread 'main' panicked at '""with_simd"" feature flag has been enabled in mozjpeg-sys crate on riscv64 platform, which is does not have SIMD acceleration in MozJPEG. Disable SIMD or compile for x86/ARM/MIPS.', /home/abuild/rpmbuild/BUILD/dssim-3.2.3/vendor/mozjpeg-sys/src/build.rs:279:13",dssim
8,[ 5570s] rm: cannot remove '/home/abuild/rpmbuild/BUILDROOT/ghc-bootstrap-8.10.4-1.1.riscv64/opt/lib/ghc-8.10.4/lib/package.conf.d/.stamp': No such file or directory,ghc-bootstrap
3,"[20675s] [  FAILED  ] 1 test, listed below:
[20675s] [  FAILED  ] LockFactoryTest.testStressLocks
[20675s]  1 FAILED TEST",lucene++
2,"[20119s] /home/abuild/rpmbuild/BUILD/mame-mame0253/build/projects/sdl/mame/gmake-linux/../../../../../3rdparty/bx/include/bx/inline/string.inl:88:(.text+0x12a4): relocation truncated to fit: R_RISCV_PCREL_HI20 against `.LC5'
[20119s] collect2: error: ld returned 1 exit status",mame
2,"[  318s] /tmp/ccaAvGTI.ltrans0.ltrans.o: in function `tinyxml2::StrPair::SetStr(char const*, int)':
[  318s] /home/abuild/rpmbuild/BUILD/noson-2.10.2/noson/src/private/tinyxml2.cpp:108:(.text+0x593c): relocation truncated to fit: R_RISCV_PCREL_HI20 against `.LC81'
[  319s] collect2: error: ld returned 1 exit status",noson
4,"[ 6433s] ./../include/fst/vector-fst.h:265:35: warning: comparison of integer expressions of different signedness: 'fst::internal::VectorFstBaseImpl<fst::VectorState<fst::ArcTpl<fst::TropicalWeightTpl<float> >, std::allocator<fst::ArcTpl<fst::TropicalWeightTpl<float> > > > >::StateId' {aka 'int'} and 'std::vector<fst::VectorState<fst::ArcTpl<fst::TropicalWeightTpl<float> >, std::allocator<fst::ArcTpl<fst::TropicalWeightTpl<float> > > >*, std::allocator<fst::VectorState<fst::ArcTpl<fst::TropicalWeightTpl<float> >, std::allocator<fst::ArcTpl<fst::TropicalWeightTpl<float> > > >*> >::size_type' {aka 'long unsigned int'} [-Wsign-compare]
[ 6433s]   265 |     for (StateId state = 0; state < states_.size(); ++state) {",openfst
8,[  528s] ./tests/ovstest.h:20:10: fatal error: compiler.h: No such file or directory,ovn
3,"[30670s] FAILED distributed/tests/test_worker_memory.py::test_deprecated_memory_monitor_method_nanny
[30670s] FAILED distributed/tests/test_worker_state_machine.py::test_task_state_instance_are_garbage_collected
[30670s] = 59 failed, 2128 passed, 151 skipped, 30 deselected, 17 xfailed, 5 xpassed, 180 rerun in 30404.04s (8:26:44) =",python-distributed_test-py311
3,"[ 1554s] SKIPPED [1] fsspec/tests/test_async.py:122: only for windows
[ 1554s] SKIPPED [1] fsspec/tests/test_core.py:197: could not import 's3fs': No module named 's3fs'
[ 1554s] = 49 failed, 959 passed, 77 skipped, 22 deselected, 2 xfailed, 217 warnings in 770.54s (0:12:50) =",python-fsspec_test
7,"[  880s]   File ""/usr/lib64/python3.9/threading.py"", line 1080, in _wait_for_tstate_lock
[  880s]     if lock.acquire(block, timeout):",python-jupyter-client_test
3,"[ 2176s] ERROR test_kernelmanager.py::TestAsyncKernelManager::test_start_new_async_kernel
[ 2176s] ======== 180 passed, 4 skipped, 1 warning, 1 error in 942.77s (0:15:42) ========",python-jupyter-client7_test
3,"[ 1402s] FAIL: testRepeatPersistence (Scheduler.test.SchedulerTestCase)
[ 1402s] FAILED (failures=1, skipped=24)",python-limnoria
3,[   77s] ERROR: test_localtime_skew (mohawk.tests.TestSender),python-mohawk
3,"[29851s] FAILED nilearn/tests/test_signal.py::test_clean_psc - AssertionError: 
[29851s] = 1 failed, 1582 passed, 18 skipped, 14 deselected, 1323 warnings in 29409.70s (8:10:09) =",python-nilearn
3,"[  175s] ERROR tests/test_read.py::test_read_icc_color_profile[heif_file15] - ffi.erro...
[  175s] ERROR tests/test_read.py::test_read_pillow_frombytes[heif_file15] - ffi.error…",python-pyheif
3,[  137s] /var/tmp/rpm-tmp.rtkNTe: line 151:  3260 Segmentation fault      PYTHONPATH=${PYTHONPATH:+$PYTHONPATH:}/home/abuild/rpmbuild/BUILDROOT/python-pymediainfo-6.0.1-2.2.riscv64/usr/lib/python3.9/site-packages PYTHONDONTWRITEBYTECODE=1 pytest-3.9 --ignore=_build.python39 --ignore=_build.python311 --ignore=_build.python310 -v,python-pymediainfo
3,"[  414s] =========================== short test summary info ============================
[  414s] FAILED doc/examples/SOFA-file-access.ipynb::Cell 1
[  414s] =================== 1 failed, 16 passed in 72.89s (0:01:12) ====================
[  414s] sys:1: ResourceWarning: unclosed file <_io.TextIOWrapper name='/dev/null' mode='w' encoding='UTF-8'>",python-python-sofa
3,"[ 1129s] FAILED tests/test_commands.py::TestRedisCommands::test_sync - redis.exception...
[ 1129s] = 1 failed, 1765 passed, 910 skipped, 952 deselected, 5 warnings in 479.93s (0:07:59) =",python-redis
3,"[  253s] tests/test_gevent_server.py:60: AssertionError
[  253s] =========================== short test summary info ============================
[  253s] FAILED tests/test_gevent_server.py::Test_GeventServer::test_parallelism - Ass...
[  253s] ====== 1 failed, 60 passed, 4 skipped, 23 deselected in 102.57s (0:01:42) ======",python-rpyc_test
6,"[  221s] ERROR:  Error installing sassc-2.2.1/sassc-2.2.1.gem:
[  221s] 	ERROR: Failed to build gem native extension.",rubygem-sassc-2.2
6,"[   53s] Patch #0 (894.patch):
[   53s] + /usr/bin/patch --no-backup-if-mismatch -f -p1 --fuzz=0
[   53s] patching file slim-4.1.0.gemspec
[   53s] Hunk #1 FAILED at 24.
[   53s] 1 out of 1 hunk FAILED -- saving rejects to file slim-4.1.0.gemspec.rej",rubygem-slim
5,[ 6601s] c++: internal compiler error: Segmentation fault signal terminated program cc1plus,sonic-pi
2,"[  669s] CMake Error at CMake/vtkModule.cmake:4578 (message):
[  669s]   Could not find the Qt5 external dependency.
[  669s] Call Stack (most recent call first):
[  669s]   GUISupport/QtQuick/CMakeLists.txt:16 (vtk_module_find_package)
[  669s] -- Configuring incomplete, errors occurred!",vtk_openmpi3
2,ModuleNotFoundError: No module named 'javapackages',aalto-xml
4,hooklib.c:71:27: error: too many arguments to function 'libreport_get_dirsize_find_largest_dir',abrt
2,ModuleNotFoundError: No module named 'giscanner._giscanner',accountsservice
2,src/hashsum.c:85:3: error: 'GCRY_MD_SM3' undeclared here (not in a function); did you mean 'GCRY_MD_HD'?,aide
2,ModuleNotFoundError: No module named 'giscanner._giscanner',amtk
2,ModuleNotFoundError: No module named 'javapackages',ant-contrib
2,ModuleNotFoundError: No module named 'javapackages',antlr
10,UndeclaredThrowableException: InvocationTargetException: Plugin org.antlr:antlr3-maven-plugin:3.5 or one of its dependencies could not be resolved: Cannot access huaweicloud (https://mirrors.huaweicloud.com/repository/maven/) in offline mode and the artifact org.antlr:antlr3-maven-plugin:jar:3.5 has not been downloaded from it before.,antlr3
2,ModuleNotFoundError: No module named 'javapackages',aopalliance
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-compress
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-configuration
2,ModuleNotFoundError: No module named 'javapackages', apache-commons-digester
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-exec
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-jxpath
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-lang3
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-logging
2,ModuleNotFoundError: No module named 'javapackages',apache-commons-net
2,ModuleNotFoundError: No module named 'javapackages', apache-commons-parent
3,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.22.0:test (default-test) on project commons-pool2: There are test failures.,apache-commons-pool2
2,ModuleNotFoundError: No module named 'six',apache-commons-vfs
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),apache-poi
2,[ERROR] /home/abuild/rpmbuild/BUILD/bnd-3.5.0.REL/biz.aQute.bndlib/src/aQute/bnd/testing/TestingLog.java:[11 28] cannot find symbol    symbol:   class Logger    location: package org.osgi.service.log,aqute-bnd
2,ModuleNotFoundError: No module named 'javapackages',args4j
2,ModuleNotFoundError: No module named 'javapackages',arquillian-core
2,ModuleNotFoundError: No module named 'javapackages',assertj-core
2,ModuleNotFoundError: No module named 'javapackages',atinject
2,ModuleNotFoundError: No module named 'giscanner._giscanner',atk
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),atlas
5,unexpected fault address 0x220000000084a020 fatal error: fault [signal SIGSEGV: segmentation violation code=0x1 addr=0x220000000084a020 pc=0xf20f0],authz
3,make[2]: *** [Makefile:3065: test-suite.log] Error 1 make[1]: *** [Makefile:3173: check-TESTS] Error 2,automake
2,ModuleNotFoundError: No module named 'javapackages',aws-sdk-java
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,babel
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),batik
2,ModuleNotFoundError: No module named 'javapackages', beust-jcommander
3,Test cases: 103 total  4 skipped  0 expected failures  2 broken  0 failed Total time: 1329.526s R:FAIL:status:1,bind
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,boom-boot
2,ModuleNotFoundError: No module named 'giscanner._giscanner',brasero
2,ModuleNotFoundError: No module named 'javapackages',bsf
2,ModuleNotFoundError: No module named 'javapackages',buildnumber-maven-plugin
2,ModuleNotFoundError: No module named 'javapackages',byte-buddy
7,"[timeout occurred during error reporting in step """"] after 30 s.",byteman
2,ModuleNotFoundError: No module named 'six',cal10n
2,ModuleNotFoundError: No module named 'six',cbi-plugins
2,ModuleNotFoundError: No module named 'javapackages',cdi-api
6,make: *** [Makefile:146: all] Error 2,ceph
3,Running test 001-keyiread... Files /tmp/runtestsa2apO4 and expected.out differ FAIL,certmonger
2,ModuleNotFoundError: No module named 'javapackages',cglib
2,ModuleNotFoundError: No module named 'javapackages',checkstyle
2,ModuleNotFoundError: No module named 'giscanner._giscanner',cheese
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),chrony
2,ModuleNotFoundError: No module named 'yaml',cloud-init
2,ModuleNotFoundError: No module named 'giscanner._giscanner',clutter-gst3
2,ModuleNotFoundError: No module named 'giscanner._giscanner',clutter-gtk
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,cmake
3,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.22.0:test (default-test) on project CodeNarc: There are test failures.,codenarc
2,ModuleNotFoundError: No module named 'giscanner._giscanner',cogl
2,ModuleNotFoundError: No module named 'giscanner._giscanner',colord
4,container.if:13: Error: duplicate definition of container_runtime_domtrans(). Original definition on 13.,container-selinux
5,make: *** [Makefile:226: all] Segmentation fault (core dumped) ,crash
1,configure.ac:13: error: Autoconf version 2.71 or higher is required,cups
3,TESTFAIL: These test cases failed: 582,curl
2,ModuleNotFoundError: No module named 'javapackages',dain-snappy
1,file /usr/lib64/libasm-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,dconf
1,service/debugger/debugger.go:26:2: found packages native (proc.go) and your_operating_system_and_architecture_combination_is_not_supported_by_delve (support_sentinel.go) in /home/abuild/rpmbuild/BUILD/delve-1.6.0/pkg/proc/native,delve
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),derby
2,ModuleNotFoundError: No module named 'giscanner._giscanner',devhelp
1,file /usr/lib64/libasm-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,dhcp
1,Makefile:77: *** unknown architecture  please fix Makefile.  Stop.,dietlibc
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,diffutils
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,djvulibre
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,dnf
2,ModuleNotFoundError: No module named 'javapackages',dom4j
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,dracut
1,unavailable-dwarf-piece-dw.S: Assembler messages: unavailable-dwarf-piece-dw.S:24: Error: non-constant .uleb128 is not supported,dwz
3,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.22.0:test (default-test) on project easymock: Execution default-test of goal org.apache.maven.plugins:maven-surefire-plugin:2.22.0:test failed. ConcurrentModificationException,easymock
2,ModuleNotFoundError: No module named 'javapackages',ecj
2,ModuleNotFoundError: No module named 'six', eclipse-license
2,ModuleNotFoundError: No module named 'javapackages',eclipselink-persistence-api
2,ModuleNotFoundError: No module named 'javapackages',ed25519-java
1,cc1: error: unrecognized command-line option ‘-m32’ cc1: error: ‘-march=i586’: ISA string must begin with rv32 or rv64 cc1: error: unrecognized command-line option ‘-malign-double’,edk2
2,"meson.build:287:2: ERROR: Dependency ""luajit"" not found  tried pkgconfig and cmake",efl
2,ModuleNotFoundError: No module named 'javapackages',ehcache-sizeof-agent
1,At least Erlang/OTP 22.0 is required to build Elixir,elixir
2,ModuleNotFoundError: No module named 'giscanner._giscanner',eog
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-eflame
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-erlsyslog
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-erlydtl
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-getopt
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-gettext
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-hamcrest
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-lfe
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-meck
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-mustache
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-neotoma
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21., erlang-proper
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-protobuffs
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-rebar
1,beam/beam_load.c(1871): Error loading module getopt:    This BEAM file was compiled for a later version of the run-time system than 21.,erlang-sd_notify
2,ModuleNotFoundError: No module named 'giscanner._giscanner',esc
3, FAIL: TestPause (6.19s)      node_test.go:122: commits failed to converge! FAIL,etcd
2,ModuleNotFoundError: No module named 'giscanner._giscanner',evince
10,[ERROR]     Non-resolvable parent POM for org.atteo:evo-inflector:1.3: Could not transfer artifact org.atteo:parent:pom:1.19 from/to huaweicloud (https://mirrors.huaweicloud.com/repository/maven/): mirrors.huaweicloud.c,evo-inflector
2,ModuleNotFoundError: No module named 'giscanner._giscanner',evolution-data-server
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,exempi
2,pkg_resources.DistributionNotFound: The 'pytz>=2015.7' distribution was not found and is required by babel,extra-cmake-modules
2,configure: error: valgrind requested but <valgrind/memcheck.h> not found.,fabtests
3,make[3]: *** [Makefile:548: test-suite.log] Error 1 make[2]: *** [Makefile:656: check-TESTS] Error 2,fakeroot
2,ModuleNotFoundError: No module named 'giscanner._giscanner',farstream02
2,ModuleNotFoundError: No module named 'javapackages',fasterxml-oss-parent
7,Job seems to be stuck here  killed. (after 28800 seconds of inactivity),fastutil
2,ModuleNotFoundError: No module named 'javapackages',felix-bundlerepository
2,ModuleNotFoundError: No module named 'javapackages',felix-gogo-runtime
2,ModuleNotFoundError: No module named 'javapackages',felix-osgi-obr
2,ModuleNotFoundError: No module named 'javapackages',felix-parent
2,"error: Failed build dependencies: [ 2000s] 	mvn(org.osgi:osgi.cmpn) >= 7.0.0 is needed by felix-scr-2.1.16-1.oe1.noarch",felix-scr
2,ModuleNotFoundError: No module named 'six',felix-shell
2,ModuleNotFoundError: No module named 'javapackages',felix-utils
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,fftw
6,OverflowError: too many digits in integer,file-roller
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,firebird
4,KeyError: None,firefox
2,ModuleNotFoundError: No module named 'giscanner._giscanner',flatpack
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,flink
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,fltk
10,[FATAL] Non-resolvable parent POM for org.apache.flume:flume-parent:1.9.0: Could not transfer artifact org.apache:apache:pom:21 from/to huaweicloud (https://mirrors.huaweicloud.com/repository/maven/): mirrors.huaweicloud.com: Name or service not known and 'parent.relativePath' points at wrong local POM @ line 21  column 11,flume
4,14/43 folks:BluezBackend / individual-retrieval    FAIL             7.41s   killed by signal 5 SIGTRAP,folks
2,ModuleNotFoundError: No module named 'giscanner._giscanner',fonts-tweak-tool
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,foomatic-db
2,ModuleNotFoundError: No module named 'javapackages',fop
2,ModuleNotFoundError: No module named 'six',forbidden-apis
2,ModuleNotFoundError: No module named 'javapackages',forge-parent
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,freetds
2,ModuleNotFoundError: No module named 'javapackages',fusesource-pom
2,ModuleNotFoundError: No module named 'giscanner._giscanner',gcab
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,GConf2
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,gcr
8,error: Directory not found: /home/abuild/rpmbuild/BUILDROOT/gdbus-codegen-glibmm-1.0.0-2.oe1.riscv64/usr/lib/python3.8/site-packages/gdbus_codegen.glibmm-2.99.0-py3.7.egg-info,gdbus-codegen-glibmm
2,ModuleNotFoundError: No module named 'giscanner._giscanner',gdk-pixbuf2
2,ModuleNotFoundError: No module named 'giscanner._giscanner',gdm
2,ModuleNotFoundError: No module named 'giscanner._giscanner',geoclue2
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,geocode-glib
8,g++_old: error: /usr/lib/gcc/riscv64-linux-gnu/9.3.1/crti.o: No such file or directory,geos
2,ModuleNotFoundError: No module named 'javapackages',geronimo-annotation
2,ModuleNotFoundError: No module named 'javapackages',geronimo-jms
2,ModuleNotFoundError: No module named 'javapackages',geronimo-jpa
2,ModuleNotFoundError: No module named 'javapackages',geronimo-jta
2,ModuleNotFoundError: No module named 'javapackages',geronimo-parent-poms
3,make[5]: *** [Makefile:2994: test-suite.log] Error 1 [22199s] make[4]: *** [Makefile:3102: check-TESTS] Error 2,gettext
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,git
1,file /usr/lib64/libdw-0.185.so from install of elfutils-libs-0.185-3.oe1.riscv64 conflicts with file from package elfutils-0.185-5.oe1.riscv64,glade
2,ModuleNotFoundError: No module named 'javapackages',glassfish-annotation-api
2,ModuleNotFoundError: No module named 'javapackages',glassfish-el
3,[ERROR] Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.22.0:test (default-test) on project hk2-utils: There are test failures.,glassfish-hk2
2,ModuleNotFoundError: No module named 'six',glassfish-jax-rs-api
2,ModuleNotFoundError: No module named 'javapackages',glassfish-jsp-api
2,ModuleNotFoundError: No module named 'javapackages',glassfish-legal
